body,timestamp,sender,read
"Enjoy Cricket World Cup on a Big Screen! Buy a Samsung TV & get Amazon Echo Plus,Echo Dot & avail up to 15% Cashback,Easy EMI. TnC http://1kx.in/hYhYKi",2019-06-01 05:58:34,BW-SAMSNG,true
" మీకు తెలుసా? ఒక్క క్లిక్ తోనే మీ డేటా బ్యాలన్స్, ప్లాన్ వివరాలు, కొత్త రీచార్జ్ ఆఫర్స్ , మరియు ఇంకా ఎన్నో తెలుసుకోవచ్చునని. మరి దేనికి ఆలస్యం? MyJio కేవలం ఒక్క క్లిక్ దూరం లో ఉంది. ఇప్పుడే ఈ లింక్ http://tiny.jio.com/numyjio చేయండి.",2019-06-01 07:42:56,JB-JIOINF,true
"Priyanka, you have 67 new notifications and 5 friend requests on Facebook: https://fb.com/l/1GwUWnRrdN50jyb ",2019-06-01 07:52:51,57575751,true
"Dear Customer,

Greetings from Airtel! Your request to Resume service on your Airtel mobile 8143333421 is complete.

Warm Regards,
Airtel - The Smartphone Network",2019-06-01 11:20:50,AA-AIRTEL,true
"To experience the best of Airtel-Fastest in 27 States, insert SIM in Slot 1 & save the settings sent on your mobile.
If  asked for password, use 0000. To receive settings in future, SMS MO to 54321.
Now manage all your Airtel accounts easily on Airtel Thanks App. To download the App, click www.airtel.in/5/du",2019-06-01 11:20:58,Airtel,true
"<#> Your Google verification code is 427180

Message ID: f6f01vO3FNp",2019-06-01 11:21:11,57575858,true
Paytm never calls you asking for OTP. Sharing it with anyone gives them full access to your Paytm Wallet. Your confidential Login OTP is 380412 .,2019-06-01 11:21:18,AD-IPAYTM,true
"Enjoy Cricket World Cup on a Big Screen! Buy a Samsung TV & get Amazon Echo Plus,Echo Dot & avail up to 15% Cashback,Easy EMI. TnC http://1kx.in/5PAM18",2019-06-01 11:21:19,AX-SAMSNG,true
"Master Excel & R, most popular data analytics tools with Advanced Business Analytics using R. Get flat 30% off, use coupon WIN. http://bit.ly/2KQnaEn",2019-06-01 11:21:20,AX-PROLRN,true
"Home Credit Personal Loan aapke liye!
Ab paye 2 Lakh seedhe Bank A/c me
Apply http://bit.ly/2HJQDBP
Online approval 5 min me
Net Banking zaruri
Help 1246628811",2019-06-01 11:21:23,AX-HOMECR,true
"2-DAY EID SALE on Lenskart AIR EYEWEAR! 11 gms|Super Flexible|Unbreakable | BUY1 GET1 @ 1500 + Extra 10% Off
CODE: EID
App: lskt.me/p1
Store: lskt.me/o1 T&C",2019-06-01 11:21:24,AD-LSKART,true
"Dear Customer, You have initiated process to add Andhra Bank accounts under UPI from oksbi . If you have not initiated, Call on 18004251515 immediately",2019-06-01 11:21:56,AD-ANDBNK,true
Thank You For Bill Payment Of Rs 1400.00/- On 01-06-2019 at 04:12PM.Your E- Receipt Number Is: 697680418.To Manage your Airtel account dial *121#,2019-06-01 11:23:46,ERecharge,true
Paytm never calls you asking for OTP. Sharing it with anyone gives them full access to your Paytm Wallet. Your confidential Login OTP is 211511 .,2019-06-01 11:25:55,AD-IPAYTM,true
"Paytm login request received from a new phone at 04:56 PM, 01 June. If you didn't attempt, please contact @ paytm.com/care or call @ 1800120130",2019-06-01 11:26:06,AD-IPAYTM,true
<#> 9065 is the OTP for your My Airtel app login. Valid for 30 mins. N9BWuqauU1y,2019-06-01 11:27:17,AA-AIRAPP,true
"You have used 90% of your daily 1.50 GB high speed internet quota on your Jio Number 9182108704 as of 01-Jun-19 17:43. After consumption of 1.50 GB data, internet speed will be reduced in case you do not have any active data plan. Click http://tiny.jio.com/DataBooster to recharge with data booster and continue enjoying high speed internet. Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans. For tips on how to manage your data usage, click https://youtu.be/ZFUDydctV78",2019-06-01 12:13:30,JA-JioPay,true
"మీ జియో నంబర్ 9182108704 పై రోజువారీ హై స్పీడ్ ఇంటర్నెట్ డేటా కోటా 1.50 GB నుండి 90 శాతం డేటా ను 01-Jun-19 17:43 నాటికి ఉపయోగించారు. మొత్తం డేటా 1.50 GB ఉపయోగించిన తరువాత మీ దగ్గర ఎటువంటి యాక్టివ్ ప్లాన్ లు లేనట్లైతే ఇంటర్నెట్ స్పీడ్ తగ్గించబడుతుంది. డేటా బూస్టర్ తో రీచార్జ్ చేసి  హై స్పీడ్ ఇంటర్నెట్ డేటా ను ఆనందించడానికి ఈ లింక్ http://tiny.jio.com/DataBooster ను క్లిక్ చేయండి. ప్రస్తుత బ్యాలన్స్, వ్యాలిడిటీ, ప్లాన్ వివరాలు ఇంకా ఆశక్స్థికరమైన రీచార్జ్ ప్లాన్ల వివరాలకు 1991 కు కాల్ చేయండి. మీ డేటా వినియోగాన్ని ఎలా మేనేజ్ చేయాలి అనే దానిపై చిట్కాల కోసం, ఈ లింకు ను https://youtu.be/3O77Akb1xds క్లిక్ చేయండి.",2019-06-01 12:13:35,JA-JioPay,true
 మీ జియో నంబర్ ను ఆన్ లైన్ ద్వారా 149 రూపాయలు లేదా ఆపైన తో రీచార్జ్ చేయండి మరియు పేటిఎమ్ ద్వారా 210 రూపాయల వరకు క్యాష్ బ్యాక్ పొందండి. మొదటి సారి రీచార్జ్ చేసేవారికి 30 రూపాయల వరకు అదనపు క్యాష్ బ్యాక్ లభిస్తుంది. Code: NEWJIO. ఇప్పుడే రీచార్జ్ చేయండి. https://paytmapp.app.link/j  T&C Apply,2019-06-01 14:31:12,JD-620016,true
"Congrats dear, Your free Trading account is approved. Click here http://bit.ly/2PFon5t to Get 5500 INR cashback*",2019-06-01 14:32:52,BT-SAVING,true
"It's Zomato Cricket Cup time! Play n' win upto 100% cashback - order food, use code CRICKET and answer 3 match questions correctly
https://bnc.lt/WJml/Phn6cccsGW",2019-06-01 15:13:01,AX-ZOMATO,true
POET 8143333421,2019-06-01 15:18:16,1900,true
You have entered an incorrect code. Please SMS PORT <10 digit mobile number> to 1900 for initiating  a new request.,2019-06-01 15:18:19,1901,true
"To start using internet services, Go to setting->Mobile Network->Access Point Names->Select profile with airtelgprs.com APN or create new profile
with APN as airtelgprs.com and leave rest of the fields blank, save the settings on your handset. Keep Mobile Data and Data Roaming ON. Know your best recharges, check balance, validity and more on My Airtel App. Click www.airtel.in/5/FH",2019-06-01 15:18:57,AA-AIRSLF,true
EMI of Rs.2635.00/- for 2WHAgreement No.3596053 is due on 05 Jun 2019. Kindly keep your Bank A/C funded before due date. LTF,2019-06-02 01:42:00,AX-LNTFIN,true
"You have used 50% of your 1.50 GB daily high speed data quota on your Jio Number 9182108704 as of 02-Jun-19 09:11. To track your balance and usage, give a missed call to 1299. To know more on how to manage your Jio account, click https://youtu.be/SZpJCHV4gdg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",2019-06-02 03:41:54,JZ-JioPay,true
"Cookware Exchange Mela @METRO. Upto 50%OFF on new branded cookware + additional 10%OFF on exchange of old cookers, pots & pans.More: http://bit.ly/2EJcLu8 .TCA",2019-06-02 03:53:13,AX-METROW,true
"Song with NameTune! Set Song,Devotional & Celebrity Tunes as Hello Tune on Airtel,dial 578785(tollfree)
For Contest,Cricket,Astro and more,dial 56789(tollfree)",2019-06-02 04:26:40,AA-650016,true
PORT 8143333421,2019-06-02 05:26:18,1900,true
"Dear Customer, Airtel values your association. In order to serve you better, our executive will call you within 4 hours to know more about the reason you want to port out of Airtel no 8143333421",2019-06-02 05:26:25,AA-AIRCLB,true
"Dear Customer, your Unique Porting Code is AA534935 and the expiry date is 17-06-2019. Please do not share this code with anyone other than the recipient operator personnel.",2019-06-02 05:26:27,1901,true
Offers with extra 10GB  Get Unlimited calls daily 1.4GB & 100SMS 84days at Rs399  Get Unlimited calls 2GB & 300SMS 28days at Rs129  Visit Retailer,2019-06-02 05:29:48,AA-650110,true
OTP for Online Transactions on your AB Debit Card ending 5497 is GUM-184278.This is valid for the next 3 min.Dt 02-06-19 13-14,2019-06-02 07:44:59,AD-ANKBNK,true
"Hi Siva,

Users are loving the All New JD App. What's New? Live TV, News, Chat, Maps & more! Try Now:
https://www.justdial.com/app7dl

PAYTM.COM,
Noida : +911204728728,
+911204456456",2019-06-02 07:49:17,AX-JUSTDL,true
"Hi Siva,

Users are loving the All New JD App. What's New? Live TV, News, Chat, Maps & more! Try Now:
https://www.justdial.com/app7dl

ANDHRA BANK
Saidabad,
18004251515
Address: https://www.justdial.com/map-28EMME8K",2019-06-02 07:49:29,AX-JUSTDL,true
"Rs. 300 transferred to 9963299151 at Jun 2, 2019 13:43:58. Transaction ID 24798244228 , Updated Balance Rs. 0",2019-06-02 08:14:03,AD-IPAYTM,true
New Long Term Recharge plan!Get 7days EXTRA on recharge of 3 months. Recharge with Rs909 & enjoy Free days.TnC. Catch the BIGGEST CRICKET EVENT LIVE.,2019-06-02 09:41:36,HP-MYDTUH,true
"Open an account now with KOTAK SECURITIES 3-IN-1 DEMAT+TRADING+SAVINGS A/C For Fast & Easy Trading.T&C apply. To know more, http://1kx.in/OJIllgbFAd2",2019-06-03 03:43:23,BW-KotkBK,true
Rs. 1317.00 is Debited in Ac XX3082 on 03-06-2019.Ac Balance is Rs.            472.68 .,2019-06-03 04:14:47,AD-ANDBNK,true
Offers with extra 10GB  Get Unlimited calls daily 1.4GB & 100SMS 84days at Rs399  Get Unlimited calls 2GB & 300SMS 28days at Rs129  Visit Retailer,2019-06-03 06:13:04,AA-650110,true
"Priyanka, you have 5 friend requests and 67 new notifications on Facebook: https://fb.com/l/1HoJeufZ5JV501z ",2019-06-03 07:22:29,57575751,true
"Dear Baindla Shiva Kumar, HDFC BANK LTD has requested payment for INR 23581.14 Tap on the link below to pay https://payzapp.biz.hdfcbank.com/pnyPLJA9M",2019-06-03 08:19:22,VK-PAYZAP,true
